Latitude,Longitude,Bedrooms,Bathrooms,Square Feet,Year Built
33.33927449,-111.735312,3,2,1710,2020
35.95379279,-115.1206482,4,3,3035,2000
33.62780026,-112.2263162,3,2.5,1414,1993
36.1457055,-115.3433199,5,3,2543,2004
32.45699593,-111.1853508,4,2,2679,2015
36.2715309,-115.2953222,3,2,1346,2004
33.23574642,-111.6399954,4,2,1702,2004
36.01591463,-115.3137423,3,3,1923,2006
33.12908727,-111.5416872,3,2,1390,2007
36.01094338,-115.1508115,5,3,2964,1999
33.34402085,-111.8233806,4,2,1895,1995
36.01391921,-115.1371617,3,3,1497,2004
30.20582142,-81.75555511,3,2,1184,1993
36.05768814,-115.2696155,3,2,1248,2007
30.30728505,-81.39051814,3,4,1557,2017
36.0314177,-115.258022,3,2,2416,2008
29.87283499,-81.31027385,2,1,829,1910
36.01455392,-115.0490498,4,2,1972,2000
26.16580712,-80.13410247,2,2,1346,1958
36.09924263,-115.261255,3,2,1605,1997
26.02931329,-80.27070317,3,2,1584,1961
36.06489198,-115.3213452,4,3,2364,2009
25.60573957,-80.39287291,4,2,2004,1993
36.00625298,-115.2888182,3,3,2192,2004
29.80275756,-95.67453972,5,3,2688,2014
35.91283748,-115.1431612,4,3,2129,2021
32.81523025,-96.57589107,3,3,1376,1984
36.03499405,-114.9637699,3,2,1286,1988
32.28647265,-110.8380208,3,2,2274,1997
36.28536832,-115.1350635,4,3,2085,2005
36.03919643,-115.2199465,3,3,1517,2010
35.93222241,-115.0953467,2,2,1609,2005
36.05289654,-115.2866282,3,4,2540,2007
36.01578959,-115.1855665,4,3,2402,2021
36.11081467,-115.2363508,2,2,1117,1984
36.30954812,-115.2835573,3,3,1837,2004
36.00842275,-115.1185963,3,2,1748,1997
36.12028301,-115.3464542,3,4,3835,2000
36.30798566,-115.1773859,3,3,2035,2016
36.22981223,-115.2908305,4,2,2330,1996
36.00163613,-115.2939611,3,3,1513,2014
36.26035652,-115.3019849,3,3,1222,2009
36.18516011,-115.3310975,3,3,1453,2000
36.18016343,-115.2627667,4,3,2454,1978
35.95492554,-115.2605115,3,3,2071,2016
36.11407412,-115.3775653,3,3,2465,2002
36.14087227,-115.3247268,4,3,1862,2003
36.01164575,-114.9531522,3,2,1283,1990
36.14761142,-115.1628399,3,3,1208,2007
36.22316446,-115.3299487,4,3,1634,1996
36.0962175,-115.2320447,3,2,1062,1977
36.22608686,-115.0232711,4,3,2280,2023
36.04168967,-115.2397257,3,3,1732,2006
29.70954683,-95.38196026,4,2,1709,1952
29.54944654,-95.43173485,4,3.1,3689,2006
33.40360079,-112.1277043,3,2,1308,2006
29.77588547,-96.15783814,2,2,2102,1925
30.17759172,-95.5471199,3,2,2017,1990
30.32981996,-95.42366155,4,2.1,2447,2014
29.71363395,-95.79957844,4,2,2085,2019
29.53530702,-95.69928498,5,4.1,4352,2004
29.56578841,-95.15670987,3,2.1,1375,1978
30.03885865,-95.49403608,3,2,1497,2007
30.12081773,-95.57504757,4,2.1,2814,2016
30.04875252,-95.39858342,3,2.1,2050,2018
29.99192241,-95.21142213,3,2.1,2368,2011
30.08955482,-95.20003912,3,2,1529,1993
29.75853804,-95.78419822,3,2,2341,2002
29.58251274,-95.48949114,4,2.1,1949,2000
33.72109407,-84.66978516,3,3,2102,2006
33.64429579,-84.63811589,6,3,3338,2006
33.75722876,-84.0941183,6,4,3703,2001
33.6461828,-84.48912811,4,2,1945,1969
33.68797945,-84.4945397,3,2,1165,1955
34.11624582,-84.04196372,3,2,1722,1984
33.78809541,-84.27340285,4,4,2633,2022
33.95108878,-84.17752651,6,4,4195,2006
33.76626944,-84.14220854,4,2,1551,1982
33.35041412,-84.12872955,3,2,2242,2023
29.5858229,-95.29168527,4,2.1,1800,1993
30.05289679,-95.5966177,3,2,1557,2004
30.14661489,-95.49209835,3,2.1,2006,1978
29.80096771,-95.75857093,3,2,1821,2004
30.02725751,-95.32090618,3,2,1499,2007
29.96802655,-95.73896331,3,2,2106,2023
30.06927589,-95.54643486,4,2.1,2223,2006
29.95999308,-95.70753186,3,2,1952,2019
30.38386397,-95.70414759,3,1.1,1182,1980
30.42764115,-95.37995355,3,2,1057,2003
30.29730028,-95.48536833,4,3,2759,2008
30.11902147,-95.32710637,3,2,1576,2006
30.1269956,-95.53567398,3,2,1661,2010
29.60077632,-95.32007221,3,2,1387,1984
29.76890515,-94.9322983,3,2.1,2016,1980
29.55471428,-95.30106863,3,2,2353,1995
29.80596564,-95.40892787,3,3.1,2725,2023
28.578215,-81.18923321,3,2,1723,2007
27.47040521,-82.5579317,3,2,1288,1973
28.11209232,-81.71913083,3,1,997,1974
28.56900189,-81.57492552,4,2,1876,2001
27.87784882,-82.36438884,3,2,1570,1999
28.31104162,-81.60685355,4,3,1760,1999
27.99823614,-82.44809814,1,1,1087,1947
27.9633249,-80.61936709,3,2,1467,2023
28.17810634,-81.44116458,3,3,1722,2019
28.76346408,-81.61626672,3,2,1854,2007
27.40015183,-82.56777659,4,3,2053,2016
27.98972556,-82.78401111,3,1,1010,1947
28.3318382,-81.32220685,3,2,1634,2003
28.651676,-81.46782892,3,2,1502,1989
28.95175379,-81.93486842,2,2,1610,1992
28.64277362,-81.40640826,3,2,1209,1981
27.05537441,-82.22151822,2,1,1080,1959
28.41398719,-81.46200787,3,2,1557,1980
28.78645765,-81.32411014,4,4,4070,2001
28.57329913,-81.45934329,4,2,1439,1965
28.30348362,-81.42415728,4,3,2178,2019
28.56990586,-81.44486393,4,2,1930,1960
28.22388563,-82.34422791,3,2,1804,2003
28.1108651,-82.47981865,3,2,1340,1982
27.98008012,-82.12031754,3,3,1807,2009
28.02365179,-81.76081068,3,1,815,1962
27.9213273,-82.23881687,3,2,1267,1986
30.42393191,-81.74550398,3,2,1749,2004
30.10938718,-81.81368946,3,2,1266,1994
30.36315499,-81.5291219,3,2,1135,2005
30.42634864,-81.61389702,3,2,1776,2021
30.1832531,-81.75495087,4,2,1964,1999
30.18191082,-81.84682146,3,3,1798,2022
26.4980949,-81.61751465,3,3,1707,2008
28.28432778,-82.67834096,3,2,1573,1976
27.42090719,-82.54052976,3,2,2213,1999
28.12788104,-82.35624007,3,2,1161,1991
28.21644702,-81.44871672,4,3,2252,2005
27.0824915,-82.14345928,3,2,1643,2023
28.85376561,-81.83441162,3,2,1434,2004
28.54672137,-81.58824412,4,3,2933,2021
28.17069133,-81.61531632,6,6,3270,2021
27.70168851,-82.38285131,3,2,1590,2016
28.32977694,-81.28906226,3,2,1745,2005
28.84980383,-81.58897057,2,2,1117,1994
28.56914814,-81.29784135,4,2,1706,1991
33.38553298,-112.1599577,3,2,1569,2012
33.39250402,-112.1669634,5,3,2644,2006
33.41562054,-111.6573874,3,2,1565,2017
33.47601534,-112.0845214,3,2,1440,1950
33.3633936,-112.6032661,4,2,1549,2008
33.32482741,-111.8644059,4,2.5,2270,1994
33.93772045,-84.06714839,4,3,1871,1996
33.03235452,-112.0522872,4,2,1585,2005
33.22774573,-111.7956919,5,3,2806,2004
34.10523747,-84.8164695,5,4,3524,1999
33.53696391,-83.93929543,3,2,1430,1998
33.76162782,-84.94915096,3,3,1356,2000
33.70357196,-84.13066875,3,3,1376,1985
33.79759519,-83.98555,4,3,2935,2005
33.64266324,-84.47714346,3,2,1087,1955
33.60750876,-84.32036715,3,2,1238,1974
33.56361865,-84.32025814,3,2,1493,1988
33.61092923,-84.03357483,3,2,1284,1987
33.70887202,-84.81823529,3,2,1751,2002
33.50167533,-84.68775138,3,1,1030,1980
33.76863529,-84.74273973,3,2,1275,1993
33.79202125,-84.76525281,3,2,1699,1997
33.57794295,-84.32070462,3,2,1238,1970
33.90256723,-84.85079149,3,3,1486,2018
33.53112455,-84.39164789,3,2,1351,1982
33.94521276,-84.89059956,3,2,1177,1999
33.49190921,-112.4136527,4,3.5,2311,2020
33.20051131,-111.5517518,5,2.5,1882,2005
33.52725031,-112.3666449,5,3,1960,2022
33.25546315,-111.7932384,4,3.5,3135,2006
33.27631728,-112.0307519,5,2.5,2195,1995
33.63261513,-112.3923571,5,2.5,1962,2002
33.42532272,-112.3884999,5,2.5,1997,2007
33.4395091,-112.4152684,5,3.5,2287,2012
33.39918915,-112.129117,4,2.5,1794,2017
33.61051744,-112.2182526,3,2,1636,1986
33.7326857,-112.139534,3,2.5,1286,1991
33.27765871,-111.5247677,6,2.5,2257,2005
33.69203973,-112.261735,4,2,1614,1996
33.65113487,-112.1177765,3,2,1126,1970
33.16103918,-111.5726769,3,2,1142,1999
33.50790903,-112.3455975,4,2,2041,2002
33.32943502,-111.8043338,4,2,1845,1995
33.65460485,-112.122679,3,1.75,1206,1987
33.54236433,-112.1494633,3,2,1489,1979
33.43285293,-112.2746463,4,2,2057,2004
33.66078408,-112.1824864,5,3,2360,1997
33.56431533,-112.0247824,5,3,2644,2004
33.23629851,-111.6093184,3,2,1519,2007
33.40188484,-112.4607629,3,2,1691,2013
33.62753564,-112.1783992,4,2,1967,1972
33.30032533,-111.8612506,3,1.75,1266,1981
33.59214768,-112.4383818,5,2,1696,2004
33.54592532,-112.2880663,3,2,1280,2004
33.68273603,-84.02877377,3,2,1588,1910
33.86747319,-84.85119788,5,3,2662,2005
34.29218377,-84.43936153,3,3,1758,2007
33.64651825,-83.96997457,4,3,2215,2004
34.20982529,-84.81663338,4,3,1949,2018
33.75072768,-84.90353276,5,3,2684,2003
33.55233808,-84.37887052,4,3,1580,2004
33.72030529,-84.22364219,3,1,1291,1953
33.99983298,-83.99742256,4,3,1959,1993
33.46697872,-84.32278727,2,2,1188,1992
33.47185232,-84.37879952,3,2,1189,2001
28.0213196,-82.62939407,3,2,1363,1989
34.19148059,-84.17268396,3,3,2121,2001
33.67591464,-112.0267359,3,2.5,1412,2008
33.41876859,-111.9286963,3,2,1277,1973
33.36667612,-112.14728,3,2,1873,2021
33.32985948,-111.8239551,2,2,1068,1984
33.20471974,-111.6933738,6,4.5,3210,2021
33.73376791,-112.1470555,5,2.5,2257,2005
28.58937993,-81.90980815,4,2,1854,2023
27.97984776,-81.66733535,4,2,2171,2006
35.29349946,-80.83337,3,1,980,1964
35.46048774,-80.64216971,3,2,1264,1930
35.39737716,-80.88982492,3,3,1673,2003
35.26863352,-80.78864933,3,3,1416,2009
35.56446073,-80.8414578,3,3,1652,1997
35.26594631,-81.11265255,3,2,1886,2003
35.54417354,-81.24119065,3,2,1345,2023
35.42392726,-80.98560766,4,4,3037,2019
35.75666777,-80.84839144,3,2,1373,1941
28.31761211,-81.65807549,3,2,1354,1997
27.43918403,-82.41249036,4,3,2499,2023
27.74622737,-82.68260753,3,2,1171,2006
28.50529334,-81.60074933,4,4,2298,2018
27.30783715,-82.38567104,5,4,2615,2023
33.35642174,-112.2240894,4,2.5,2162,2006
29.98321535,-95.16990943,3,2,1579,1982
36.01567722,-115.3271361,4,3,2309,2017
36.18746217,-115.2433066,5,3,2031,1994
36.08789482,-115.3145492,5,3,2049,1998
36.25687902,-115.1056876,3,3,1514,2007
36.15573534,-115.2792158,5,4,3290,1999
36.20120848,-115.3074751,3,2,1982,1999
29.93995804,-95.68393115,3,2,1475,2018
35.30573857,-80.85577629,4,3,2291,2015
35.29966822,-80.78994462,3,3,1748,1987
35.30113839,-80.96941507,3,3,1953,2005
35.31047055,-80.83270311,4,3,2107,2014
35.3357142,-80.8719066,4,3,2064,2004
35.19812792,-80.71389496,3,2,1469,1979
35.03917569,-80.60276159,3,3,1814,2003
35.47856086,-80.88111158,3,3,2232,2007
36.06209198,-115.1042317,3,2,1366,1991
36.04335071,-115.2141645,4,4,2643,2014
29.6991836,-95.70111907,3,2,1506,2005
38.81396339,-90.3138464,3,2,1090,1958
35.13818815,-80.76960745,4,4,2824,1962
30.06228216,-95.2381152,4,2.1,2800,2001
32.8465498,-97.39144564,3,2,1668,1996
33.23614764,-96.66581856,4,2,1843,2021
33.21772816,-96.86308773,4,3,2426,2013
33.05101708,-97.04672369,4,3,2328,1979
33.13877066,-96.75943397,3,2,1795,1996
26.16634544,-80.35489993,3,2,1736,1989
32.89104707,-96.84789849,2,2,1067,1984
33.88070427,-84.04116843,4,3,2802,2002
35.26894805,-80.83805792,2,1,1049,1938
33.25908052,-96.96521779,3,3,2355,2016
25.74893924,-80.32762758,2,2,1324,1926
33.50505558,-84.02676229,4,2,3092,2004
33.27051847,-97.13817403,4,2,1869,2019
26.26370824,-81.6214857,3,2,1668,2006
33.62104495,-84.62082576,3,2,1280,2004
33.28310128,-112.1174264,6,3.5,3176,2004
33.77274039,-112.0974459,5,2.5,2154,2018
33.37804674,-112.1319644,4,3,3149,1999
33.23970301,-111.8057768,5,3,2619,2002
33.34225037,-111.8144584,3,2,1496,1996
33.35139067,-112.1494569,5,3,2228,2021
33.23132094,-111.9087965,2,2,1162,1979
33.33328313,-111.6974361,3,2.5,1408,2006
33.34766313,-111.788462,3,2,1718,1995
33.40795915,-112.2096686,4,2,2112,2011
33.69176871,-112.104768,3,2,1487,1979
33.66467456,-112.1743494,3,2,1465,1981
33.48299302,-111.9563837,5,2,1953,1958
33.61081988,-84.92880412,3,2,1538,1986
34.11002638,-84.11749554,4,3,2285,2008
33.39933518,-84.56791024,3,2,1390,1986
32.82663419,-97.40745809,3,3,1337,2005
33.73638175,-84.23977232,3,3,1885,2018
33.10255119,-96.76507166,4,3,2170,1995
33.14064327,-96.77237832,4,4,2918,2001
32.95714822,-97.20279431,3,2,1478,1983
33.50308377,-112.395775,6,3.5,2708,2022
35.25978101,-80.80095494,2,1,915,1952
29.49288159,-95.06629113,3,2,1856,2017
36.19521947,-115.3474296,3,3,1499,2001
26.68902994,-82.03186466,3,2,1452,2005
35.05543777,-80.87085259,4,3,1707,1998
25.76261603,-80.32588861,3,1,1847,1950
27.44755715,-82.46302341,2,2,1803,2004
26.66430759,-81.91471236,3,2,1533,1965
36.32364475,-115.2212297,3,3,1486,2019
33.61804602,-84.23103283,4,7,2707,1999
36.26742851,-115.2697741,4,3,1545,1996
25.74272347,-80.37308188,3,1,793,1955
29.60898163,-81.24259681,4,3,2980,2004
29.90265475,-95.34540519,4,2,1753,1970
35.54349544,-80.81028703,3,3,1421,1920
25.60119551,-80.32185412,5,3,2536,2007
33.76109623,-84.07208031,3,3,1788,1987
36.04638501,-115.164462,3,2,1347,1998
33.45698868,-84.39474329,3,2,1436,1977
25.97047906,-80.19644509,4,3,2156,2014
28.80016148,-81.64451272,2,1,1078,1925
25.6101532,-80.41210263,1,1,1651,1997
28.1331632,-81.64251792,3,2,1396,2020
26.16739749,-80.23596388,4,2,1962,1959
26.89570995,-82.2256241,3,2,1637,2014
25.96315446,-80.34901833,4,3,2581,1990
27.01605286,-82.26247855,3,1,910,1959
32.91810668,-97.2708337,5,3,3611,2010
30.26599073,-81.46935409,3,2,1603,2000
32.66288796,-96.81245985,3,2,1634,2004
28.16248708,-81.6080009,5,3,2606,2023
32.86407996,-97.37926779,3,3,2282,2001
27.8681521,-82.50500405,3,2,1216,1955
35.32609226,-80.74241119,3,3,2009,2015
28.08819774,-81.73749237,2,1,637,1952
25.89400883,-80.20835205,2,1,2094,1965
28.06400807,-82.65552339,3,3,1869,1999
33.83921803,-84.06011598,3,2,2153,2000
33.10115875,-96.80428865,4,3,3595,2004
33.64898233,-112.0962451,4,2,1827,1984
30.31732873,-81.69226087,2,1,1213,1925
33.22525603,-96.89315731,4,3,2806,2021
30.04778161,-81.69448975,3,2,1627,2004
33.1835886,-96.96455225,3,2,1371,2012
30.26830159,-81.70999804,3,2,1397,1956
26.60057825,-81.98259656,3,2,1967,1994
26.6467746,-81.95149917,4,2,1813,2021
26.51862343,-82.02182756,3,2,2087,1999
26.68806503,-82.01507867,3,2,2020,2006
26.66492114,-81.74880892,4,3,1994,2022
29.44521125,-95.15497428,4,2.1,2924,2002
30.29804043,-81.48873807,3,2,1458,2003
40.03962989,-83.15314058,4,3,1672,1990
40.16896724,-82.98926575,4,3,2461,2014
28.89118895,-81.18319721,3,2,1185,2001
27.72573621,-82.32705795,5,3,2430,2022
28.49073831,-81.46730381,4,3,2769,1990
28.02980666,-82.791256,3,2,1653,1984
32.91720646,-96.85379811,3,2,2206,1965
26.01237622,-80.23715762,3,2,1488,1961
28.25407053,-81.44656096,6,7,3421,2021
26.00936513,-80.27144254,6,3,2595,1985
25.73790714,-80.31549285,4,3,1760,1952
25.92665732,-80.24156644,1,1,1102,1976
32.65669295,-96.94827689,4,3,1606,1994
32.87102346,-96.57878717,5,2,2242,1972
33.31502459,-96.542483,3,2,1674,2023
32.57759006,-97.41898803,4,2,1748,2023
33.20561472,-96.71701807,5,4,3507,2006
32.81293395,-97.19864236,3,2,1914,1954
32.66270124,-96.60066265,4,3,2303,2017
32.54586124,-97.33426113,3,2,1268,2005
32.67594267,-97.1341113,5,3,1668,1971
33.33748828,-96.5427482,4,2,2276,2015
32.89689062,-96.32587364,4,2,1827,2023
32.75213731,-97.32809397,3,2,2125,1920
32.63311314,-97.04196308,5,4,4646,2005
32.64252087,-97.35903137,3,2,1695,1986
33.19660432,-96.59233615,3,3,1551,2019
32.3927775,-97.23273624,3,2,1167,1968
32.77702006,-96.60967923,3,1,940,1960
32.7287024,-96.60267946,4,2,1392,1971
32.63449363,-97.01638504,3,2,1527,1984
32.70065261,-96.56106132,3,2,1806,2000
32.96886338,-96.91450418,4,3,2455,1990
32.7292819,-97.39747955,2,2,1082,1951
32.96123321,-96.37640615,3,3,2352,2013
33.11526321,-96.77111429,3,2,1687,1995
32.69369543,-97.1585973,4,3,2328,1984
32.91656518,-97.26127443,3,2,1464,2010
33.23084969,-96.97208413,3,1,1171,2004
35.02511454,-80.68323591,3,2,1231,2001
35.23502963,-80.88541738,3,2,1212,1951
35.27874342,-80.63065297,5,4,2847,2003
35.30054339,-80.88574503,4,3,2222,2013
35.1117109,-80.71577079,4,3,2285,1979
35.31677994,-80.92373388,2,1,1264,1954
35.35987273,-80.73793617,4,2,1827,2002
32.86727266,-97.37912799,4,2,1817,2023
32.77427824,-96.99169926,3,2,1345,1979
32.84693969,-96.94940647,4,3,1443,1964
32.69501541,-96.76813697,4,2,1410,1947
29.83971942,-95.18910153,3,2,1077,1983
29.83072583,-95.6857488,3,2.1,2125,2002
33.65889404,-112.2548975,4,2,1679,2002
33.42513141,-111.8393963,3,2,1049,1974
33.32532616,-112.4234351,4,2,1875,1999
33.46389581,-112.5718991,3,2,1293,2004
33.7821814,-112.132415,4,2,2121,2006
33.67486453,-112.0298625,4,2.5,1580,1991
33.86897399,-84.02183385,3,2,1091,1987
34.02885619,-83.95584003,4,2,2095,2013
33.38061225,-84.31990192,4,3,2023,2005
33.50099444,-84.43450872,4,3,1679,1995
33.62642044,-83.95676179,4,3,1950,2005
33.43136014,-84.15152672,3,2,1061,1968
33.47363269,-84.33718871,3,3,1685,2000
33.59408915,-83.93505058,3,2,1587,1997
33.5916692,-84.20551482,3,3,1671,1991
33.60012987,-84.4921537,3,3,1695,2004
33.77502256,-84.03503564,3,3,1766,2004
34.19177611,-84.85423591,4,3,2041,2013
34.0141164,-83.71142854,4,2,1293,1970
33.44823954,-84.44334056,3,2,1377,1965
33.73913664,-84.39524371,2,2,1471,1940
33.73497259,-84.45800672,2,2,1492,1940
33.29241881,-111.9088458,4,2,1781,1984
33.38616074,-112.1370136,3,2,1522,2004
33.38656322,-112.0491646,3,2,1294,2014
33.62544976,-112.3637094,4,2,1066,2001
33.66966999,-112.0687898,2,1,872,1977
33.33825366,-111.76074,3,3,1560,2007
33.31135591,-111.7658878,3,2,1298,2006
33.37752662,-112.1897288,3,2,1469,2005
33.62799951,-112.1936934,3,2,1644,1987
33.07088032,-111.9796476,7,3,2225,2006
33.30455668,-111.7464528,3,2,1793,1996
33.33615102,-111.7983281,3,2,1671,1994
33.63621429,-112.1832938,5,3.5,3521,2012
33.22722195,-111.6786626,4,3,2165,2023
33.56299993,-112.4340939,5,3,2577,2022
28.0181212,-81.64792419,3,2,1498,2023
27.902487,-82.43972194,3,2,1232,1955
28.02279873,-82.81324529,2,1,1169,1954
33.47274562,-112.0331127,3,2,1446,1954
26.91722732,-82.01354155,4,2,2080,2015
29.03459539,-81.03460818,3,2,1721,2006
28.30003062,-81.3649941,3,2,2193,1995
28.26600582,-81.61427779,4,2,1553,2023
27.4173913,-82.43418608,3,2,1766,2004
28.23076489,-81.46847682,3,2,1994,2020
27.44741636,-82.37997134,4,2,1823,2022
27.95292333,-82.24617696,3,2,1386,1982
28.18406734,-81.57311102,7,6,3205,2022
27.80858671,-82.29867064,4,2,1850,2005
27.45095192,-82.46393781,2,2,1931,1994
27.94439009,-82.4836101,3,3,1615,2018
29.53182352,-81.20294562,3,2,1661,2006
28.58997236,-81.49064126,3,2,1321,2004
29.47912313,-81.18493272,3,3,2908,2008
28.07861378,-82.40978637,4,4,2586,1994
28.56364521,-81.25519317,4,2,1631,1970
27.30975775,-82.47155732,3,2,1254,1972
27.97891541,-82.01682431,3,2,2009,2019
28.25470387,-81.17777427,5,3,2876,2021
28.59085316,-81.2769069,3,2,1660,1983
28.61993931,-81.42687009,3,2,1614,1996
28.73281018,-81.31891998,3,2,1166,1961
27.87187404,-82.4994261,3,2,1172,1988
28.25808567,-81.52464615,3,2,1776,2022
27.81828701,-82.27416911,4,2,1525,2003
28.10907569,-82.7374607,3,2,1718,1978
27.01849374,-82.10728381,2,2,984,1988
28.51648885,-82.5317632,3,2,1135,1980
28.36466219,-81.41377832,4,2,1943,1992
28.6247373,-81.42076002,3,2,1088,1972
28.35185588,-81.67436355,3,2,1453,1997
27.03832586,-82.21791671,3,2,1871,1994
28.7183559,-81.25853662,3,2,1968,1998
27.71567404,-82.6499415,3,2,1673,1969
30.09032429,-95.27376905,4,2.1,3277,2012
36.05474712,-115.3157184,4,3,2307,2005
29.59650268,-95.74659525,3,2,1898,1995
36.16102421,-115.2390227,4,4,4588,2002
29.87051083,-95.69694464,4,2.1,1672,2019
29.73208975,-95.91227099,3,2,1592,2020
29.86468866,-95.63747302,3,2.1,2415,2021
30.01122018,-95.5001032,4,2,2033,1969
32.77042232,-96.67945268,3,3,2655,1965
32.74290027,-97.17690441,3,2,1925,2018
32.81596748,-96.95505753,3,2,1650,1978
32.64193718,-97.25582022,3,2,1485,1979
33.15089348,-97.3131057,4,2,2052,2021
33.16244557,-97.14986281,4,3,2247,2023
32.86286948,-97.26631943,3,2,1253,1983
32.87877885,-97.36515858,3,2,1444,2018
32.86375969,-97.34245902,4,2,1972,2017
32.90056054,-97.40485283,4,3,2059,2023
32.7568629,-96.8385971,3,2,1533,1959
25.73179276,-80.28894921,1,1,599,1955
25.88430953,-80.16099159,2,1,705,1947
32.70741724,-96.92044081,3,2,1750,2000
33.82202872,-84.4963294,6,4,3276,2006
33.90481872,-84.89910337,4,2,2092,2018
34.05757055,-84.47922149,3,3,2790,1988
32.70848562,-96.57314254,4,3,2298,2007
33.17956192,-96.7087425,4,4,3668,2014
32.43826714,-110.9516365,3,2,2630,2013
33.72543786,-84.3732228,4,2,1465,1986
33.88055822,-84.0416993,4,4,1928,1985
33.86757203,-84.63726841,3,2,1406,1971
33.71409137,-84.26018717,3,2,1838,1958
33.67663453,-84.24234284,4,3,2009,2000
33.67301799,-84.77408676,5,2,1904,1972
33.7784354,-84.25151427,3,1,1008,1954
33.60630307,-84.23802833,3,2,1373,2006
33.44685032,-84.16817237,3,2,1269,1974
34.10946893,-84.1208344,6,4,4522,2002
27.74742441,-80.49538732,3,2,2049,2012
33.79665253,-84.17891951,5,3,1723,1969
33.83525009,-84.11107571,3,2,1538,1962
33.74578162,-84.27896364,2,1,1098,1953
33.94583953,-84.98337425,4,3,1882,2001
33.98564522,-84.76790725,4,3,2561,2021
34.06757636,-84.59108669,3,2,2029,1988
34.05053643,-84.54240724,4,3,2535,1997
32.88623406,-97.55671218,3,2,1750,2016
35.49684919,-80.85019151,3,4,1935,2013
30.35972754,-81.49997953,3,2,1863,1997
30.18650703,-81.86510201,3,2,1740,2018
33.18152514,-96.90309526,3,2,1720,2017
33.06427021,-96.87875263,4,4,3070,2002
28.14949126,-82.70748111,3,2,1562,1979
